Date,^GSPE,^SP500-15,^SP500-20,^SP500-25,^SP500-30,^SP500-35,^SP500-40,^SP500-45,^SP500-50,^SP500-55
1995-02-16,104.23999786376953,102.08999633789062,106.25,104.94000244140625,104.20999908447266,105.12000274658203,110.27999877929688,108.37000274658203,104.72000122070312,105.97000122070312
1995-02-17,104.23999786376953,101.61000061035156,105.54000091552734,104.04000091552734,103.75,105.37999725341797,109.93000030517578,105.63999938964844,103.33999633789062,105.61000061035156
1995-02-21,105.33000183105469,102.04000091552734,105.94000244140625,104.27999877929688,103.70999908447266,105.19999694824219,109.56999969482422,105.55000305175781,103.19999694824219,106.01000213623047
1995-02-22,105.33000183105469,102.05999755859375,106.7699966430664,104.48999786376953,103.72000122070312,106.08000183105469,110.26000213623047,106.33999633789062,104.5199966430664,106.66999816894531
1995-02-23,105.05999755859375,102.41000366210938,107.30000305175781,104.62999725341797,104.45999908447266,106.9000015258789,111.6500015258789,105.66999816894531,105.16999816894531,106.47000122070312
1995-02-24,104.94000244140625,102.37999725341797,107.19000244140625,104.73999786376953,105.5199966430664,107.4800033569336,112.19000244140625,105.43000030517578,105.61000061035156,106.62000274658203
1995-02-27,104.55999755859375,101.80999755859375,106.05000305175781,103.52999877929688,104.61000061035156,106.68000030517578,111.05999755859375,104.68000030517578,104.25,105.91999816894531
1995-02-28,104.98999786376953,102.20999908447266,107.29000091552734,104.05999755859375,104.97000122070312,107.5999984741211,111.66999816894531,106.58000183105469,105.23999786376953,106.29000091552734
1995-03-01,104.8499984741211,101.25,106.75,103.80000305175781,104.83999633789062,107.58000183105469,111.30000305175781,106.7699966430664,104.33999633789062,104.91000366210938
1995-03-02,105.3499984741211,100.5199966430664,105.97000122070312,103.70999908447266,104.83999633789062,107.61000061035156,111.3499984741211,107.30999755859375,104.30999755859375,103.91999816894531
1995-03-03,105.19999694824219,100.4000015258789,105.91000366210938,103.7300033569336,105.08000183105469,107.37999725341797,110.83999633789062,109.37000274658203,103.79000091552734,103.91000366210938
1995-03-06,106.33999633789062,100.0199966430664,105.63999938964844,103.23999786376953,105.94999694824219,108.18000030517578,110.18000030517578,109.80999755859375,103.16999816894531,103.19999694824219
1995-03-07,105.97000122070312,99.81999969482422,104.80999755859375,102.88999938964844,104.95999908447266,107.38999938964844,108.48999786376953,108.77999877929688,102.7300033569336,102.30000305175781
1995-03-08,107.27999877929688,99.7300033569336,105.05999755859375,102.73999786376953,105.16999816894531,107.27999877929688,108.43000030517578,109.19000244140625,102.94999694824219,102.77999877929688
1995-03-09,107.02999877929688,99.86000061035156,105.37000274658203,102.66000366210938,105.20999908447266,106.79000091552734,108.20999908447266,109.5,103.52999877929688,102.33999633789062
1995-03-10,107.58999633789062,101.06999969482422,107.18000030517578,104.30999755859375,106.9800033569336,107.45999908447266,109.9000015258789,110.2699966430664,105.66999816894531,103.3499984741211
1995-03-13,107.33999633789062,101.0999984741211,107.36000061035156,104.52999877929688,107.0999984741211,108.58000183105469,109.70999908447266,111.06999969482422,104.6500015258789,103.1500015258789
1995-03-14,106.9000015258789,101.5,108.27999877929688,104.5999984741211,107.91000366210938,109.68000030517578,110.3499984741211,111.7699966430664,106.31999969482422,103.63999938964844
1995-03-15,106.41999816894531,102.0199966430664,107.33999633789062,104.2300033569336,108.05000305175781,109.7699966430664,110.61000061035156,111.20999908447266,106.1500015258789,103.19999694824219
1995-03-16,107.31999969482422,102.05999755859375,108.5999984741211,104.87000274658203,108.69000244140625,110.94000244140625,111.36000061035156,111.58000183105469,107.12999725341797,103.76000213623047
1995-03-17,107.5,102.38999938964844,108.76000213623047,104.62000274658203,109.06999969482422,112.0999984741211,110.69999694824219,111.05999755859375,106.77999877929688,103.55999755859375
1995-03-20,107.30000305175781,102.63999938964844,108.61000061035156,104.56999969482422,109.7300033569336,112.8499984741211,110.56999969482422,112.02999877929688,106.52999877929688,102.70999908447266
1995-03-21,106.70999908447266,102.4000015258789,108.62000274658203,104.56999969482422,109.93000030517578,112.97000122070312,109.94000244140625,112.0199966430664,105.1500015258789,102.48999786376953
1995-03-22,107.87000274658203,102.80000305175781,108.3499984741211,104.30000305175781,109.91999816894531,112.69000244140625,110.25,112.1500015258789,105.7699966430664,102.33000183105469
1995-03-23,108.0,103.70999908447266,108.30000305175781,103.94999694824219,109.56999969482422,112.8499984741211,110.19999694824219,113.1500015258789,105.7300033569336,102.23999786376953
1995-03-24,108.58000183105469,104.79000091552734,109.5199966430664,105.30000305175781,110.05999755859375,113.2699966430664,111.43000030517578,114.81999969482422,107.55999755859375,103.54000091552734
1995-03-27,109.16999816894531,104.79000091552734,110.1500015258789,105.63999938964844,110.1500015258789,113.94000244140625,112.70999908447266,115.55999755859375,107.66000366210938,103.72000122070312
1995-03-28,108.83999633789062,105.48999786376953,110.08000183105469,106.23999786376953,109.88999938964844,114.19999694824219,112.79000091552734,116.0999984741211,107.98999786376953,103.33000183105469
1995-03-29,109.01000213623047,106.11000061035156,110.68000030517578,106.8499984741211,109.5199966430664,112.83999633789062,112.72000122070312,114.05999755859375,107.47000122070312,103.47000122070312
1995-03-30,108.91999816894531,108.16999816894531,111.11000061035156,107.69000244140625,108.66000366210938,110.9000015258789,112.27999877929688,112.38999938964844,106.91999816894531,103.8499984741211
1995-03-31,110.33999633789062,107.6500015258789,110.83999633789062,107.19999694824219,108.0,110.58000183105469,111.80999755859375,111.94999694824219,105.4800033569336,103.88999938964844
1995-04-03,109.37000274658203,107.44000244140625,111.08000183105469,107.47000122070312,108.5999984741211,111.43000030517578,112.08000183105469,112.76000213623047,105.86000061035156,103.9000015258789
1995-04-04,110.47000122070312,108.08999633789062,111.83000183105469,107.30000305175781,109.69000244140625,112.5,113.37000274658203,111.76000213623047,107.29000091552734,105.88999938964844
1995-04-05,110.7699966430664,108.91999816894531,111.41999816894531,107.12999725341797,109.69000244140625,112.04000091552734,113.56999969482422,112.26000213623047,107.19000244140625,106.83999633789062
1995-04-06,109.55000305175781,109.31999969482422,111.95999908447266,106.6500015258789,109.97000122070312,112.16000366210938,115.22000122070312,111.91999816894531,107.3499984741211,106.7300033569336
1995-04-07,109.16000366210938,108.41999816894531,111.81999969482422,106.9000015258789,110.08000183105469,111.87999725341797,115.45999908447266,112.94999694824219,107.81999969482422,107.01000213623047
1995-04-10,108.94999694824219,108.58999633789062,111.7300033569336,106.76000213623047,110.12000274658203,112.44999694824219,115.30000305175781,114.36000061035156,108.08999633789062,106.62999725341797
